date,region,device_type,product_category,traffic,conversion_rate,orders,avg_order_value,revenue,marketing_spend
2024-02-04,West,desktop,Electronics,693,0.0405,28,143.86,4027.96,1742.47
2024-02-04,West,desktop,Clothing,610,0.0424,25,65.31,1632.74,2176.17
2024-02-04,West,desktop,Home,628,0.0295,18,71.38,1284.91,1426.39
2024-02-04,West,desktop,Sports,638,0.0351,22,67.31,1480.88,1291.39
2024-02-04,West,mobile,Electronics,948,0.0338,32,125.05,4001.72,1730.19
2024-02-04,West,mobile,Clothing,943,0.0286,27,59.89,1617.02,2279.36
2024-02-04,West,mobile,Home,935,0.0362,33,53.64,1770.19,1100.34
2024-02-04,West,mobile,Sports,981,0.0322,31,81.29,2519.87,1069.26
2024-02-04,West,tablet,Electronics,195,0.0299,5,126.29,631.44,655.13
2024-02-04,West,tablet,Clothing,188,0.0312,5,77.34,386.71,2326.35
2024-02-04,West,tablet,Home,183,0.0339,6,38.99,233.93,1069.42
2024-02-04,West,tablet,Sports,184,0.0397,7,82.59,578.13,1551.54
2024-02-05,North,desktop,Electronics,616,0.0325,20,144.77,2895.49,779.25
2024-02-05,North,desktop,Clothing,564,0.0374,21,91.53,1922.08,1674.4
2024-02-05,North,desktop,Home,620,0.0402,24,60.91,1461.86,514.02
2024-02-05,North,desktop,Sports,614,0.0401,24,81.52,1956.45,960.19
2024-02-05,North,mobile,Electronics,882,0.0364,32,134.14,4292.47,832.47
2024-02-05,North,mobile,Clothing,871,0.0362,31,76.34,2366.47,720.34
2024-02-05,North,mobile,Home,955,0.0353,33,81.68,2695.29,1979.04
2024-02-05,North,mobile,Sports,858,0.0254,21,69.95,1468.88,1132.07
2024-02-05,North,tablet,Electronics,187,0.0358,6,135.23,811.35,1098.66
2024-02-05,North,tablet,Clothing,182,0.0472,8,66.37,530.92,1906.83
2024-02-05,North,tablet,Home,181,0.033,5,75.02,375.09,879.28
2024-02-05,North,tablet,Sports,180,0.0355,6,57.69,346.17,1359.72
2024-02-05,South,desktop,Electronics,540,0.0385,20,132.47,2649.4,1677.32
2024-02-05,South,desktop,Clothing,479,0.042,20,93.84,1876.8,1684.51
2024-02-05,South,desktop,Home,516,0.0351,18,78.17,1407.05,669.66
2024-02-05,South,desktop,Sports,524,0.039,20,91.33,1826.65,1190.58
2024-02-05,South,mobile,Electronics,736,0.0353,26,147.84,3843.81,1517.78
2024-02-05,South,mobile,Clothing,717,0.0322,23,89.59,2060.5,1304.93
2024-02-05,South,mobile,Home,778,0.0335,26,72.96,1896.87,743.85
2024-02-05,South,mobile,Sports,723,0.0312,22,77.97,1715.28,1987.39
2024-02-05,South,tablet,Electronics,145,0.0339,4,118.08,472.32,1771.96
2024-02-05,South,tablet,Clothing,147,0.0507,7,75.57,529.01,1959.34
2024-02-05,South,tablet,Home,135,0.0347,4,86.28,345.11,617.79
2024-02-05,South,tablet,Sports,151,0.036,5,73.08,365.42,1282.4
2024-02-05,East,desktop,Electronics,543,0.0283,15,129.24,1938.65,1866.2
2024-02-05,East,desktop,Clothing,476,0.029,13,76.23,990.93,814.8
2024-02-05,East,desktop,Home,506,0.0342,17,69.45,1180.6,1581.0
2024-02-05,East,desktop,Sports,503,0.0251,12,84.64,1015.7,1904.22
2024-02-05,East,mobile,Electronics,678,0.0302,20,137.73,2754.51,776.06
2024-02-05,East,mobile,Clothing,729,0.0373,27,84.31,2276.34,650.36
2024-02-05,East,mobile,Home,772,0.0295,22,72.79,1601.4,723.18
2024-02-05,East,mobile,Sports,756,0.0344,25,71.58,1789.59,500.36
2024-02-05,East,tablet,Electronics,142,0.0382,5,130.14,650.68,645.43
2024-02-05,East,tablet,Clothing,152,0.0293,4,70.0,280.01,1804.86
2024-02-05,East,tablet,Home,152,0.0305,4,75.7,302.79,1167.53
2024-02-05,East,tablet,Sports,159,0.0339,5,71.8,359.0,504.68
2024-02-05,West,desktop,Electronics,535,0.045,24,129.46,3107.13,2355.29
2024-02-05,West,desktop,Clothing,497,0.0315,15,84.68,1270.2,1144.33
2024-02-05,West,desktop,Home,537,0.0207,11,80.45,884.9,1649.24
2024-02-05,West,desktop,Sports,562,0.0316,17,69.88,1188.03,1331.47
2024-02-05,West,mobile,Electronics,851,0.0248,21,148.05,3109.08,1796.77
2024-02-05,West,mobile,Clothing,831,0.0304,25,104.86,2621.58,1752.64
2024-02-05,West,mobile,Home,848,0.0273,23,78.99,1816.78,779.92
2024-02-05,West,mobile,Sports,750,0.0295,22,61.38,1350.32,2268.85
2024-02-05,West,tablet,Electronics,181,0.0409,7,105.21,736.44,1258.4
2024-02-05,West,tablet,Clothing,176,0.0281,4,81.3,325.19,1222.11
2024-02-05,West,tablet,Home,164,0.0417,6,73.79,442.76,893.0
2024-02-05,West,tablet,Sports,173,0.0343,5,80.75,403.76,1073.42
2024-02-06,North,desktop,Electronics,590,0.0369,21,113.87,2391.28,1214.94
2024-02-06,North,desktop,Clothing,633,0.0454,28,81.87,2292.28,1639.23
2024-02-06,North,desktop,Home,637,0.0339,21,80.42,1688.86,1254.81
2024-02-06,North,desktop,Sports,578,0.0313,18,69.44,1249.9,542.78
2024-02-06,North,mobile,Electronics,964,0.0268,25,143.42,3585.46,1868.34
2024-02-06,North,mobile,Clothing,959,0.0341,32,82.42,2637.58,1017.18
2024-02-06,North,mobile,Home,959,0.0259,24,76.42,1834.08,1882.93
2024-02-06,North,mobile,Sports,849,0.0363,30,78.37,2351.13,1429.03
2024-02-06,North,tablet,Electronics,173,0.0341,5,159.48,797.42,1855.65
2024-02-06,North,tablet,Clothing,177,0.0237,4,63.21,252.85,1662.79
2024-02-06,North,tablet,Home,180,0.0278,5,79.45,397.24,722.2
2024-02-06,North,tablet,Sports,183,0.0351,6,91.54,549.27,1841.08
2024-02-06,South,desktop,Electronics,544,0.0279,15,152.6,2289.03,1974.42
2024-02-06,South,desktop,Clothing,485,0.0348,16,74.13,1186.12,1967.74
2024-02-06,South,desktop,Home,506,0.0348,17,96.59,1642.05,548.1
2024-02-06,South,desktop,Sports,507,0.0425,21,70.17,1473.64,840.5
2024-02-06,South,mobile,Electronics,720,0.0341,24,128.16,3075.82,1741.87
2024-02-06,South,mobile,Clothing,738,0.0283,20,83.06,1661.12,752.21
2024-02-06,South,mobile,Home,769,0.0301,23,57.84,1330.39,979.43
2024-02-06,South,mobile,Sports,712,0.0259,18,74.82,1346.81,757.54
2024-02-06,South,tablet,Electronics,139,0.0361,5,128.66,643.31,530.77
2024-02-06,South,tablet,Clothing,144,0.0365,5,76.85,384.27,1731.69
2024-02-06,South,tablet,Home,149,0.0432,6,84.08,504.48,1990.25
2024-02-06,South,tablet,Sports,144,0.0322,4,74.52,298.08,521.71
2024-02-06,East,desktop,Electronics,469,0.0433,20,172.4,3448.0,547.79
2024-02-06,East,desktop,Clothing,498,0.0475,23,61.52,1415.01,1669.73
2024-02-06,East,desktop,Home,520,0.0334,17,85.31,1450.26,1833.04
2024-02-06,East,desktop,Sports,482,0.0278,13,70.59,917.62,847.69
2024-02-06,East,mobile,Electronics,801,0.0388,31,152.6,4730.64,1211.49
2024-02-06,East,mobile,Clothing,739,0.0317,23,64.92,1493.13,1016.84
2024-02-06,East,mobile,Home,750,0.0249,18,75.6,1360.78,1269.71
2024-02-06,East,mobile,Sports,723,0.0379,27,63.97,1727.12,1591.39
2024-02-06,East,tablet,Electronics,153,0.0272,4,109.74,438.94,1460.07
2024-02-06,East,tablet,Clothing,150,0.0382,5,75.69,378.47,704.35
2024-02-06,East,tablet,Home,152,0.0398,6,82.89,497.34,802.19
2024-02-06,East,tablet,Sports,144,0.0323,4,66.04,264.18,982.19
2024-02-06,West,desktop,Electronics,522,0.0323,16,143.4,2294.34,705.49
2024-02-06,West,desktop,Clothing,558,0.0342,19,71.55,1359.49,1762.26
2024-02-06,West,desktop,Home,588,0.0275,16,84.96,1359.31,1706.67
2024-02-06,West,desktop,Sports,510,0.0441,22,78.99,1737.84,2191.29
2024-02-06,West,mobile,Electronics,788,0.0209,16,137.77,2204.36,2328.0
2024-02-06,West,mobile,Clothing,821,0.0395,32,79.25,2535.97,1298.71
2024-02-06,West,mobile,Home,864,0.0236,20,77.35,1547.03,1577.28
2024-02-06,West,mobile,Sports,805,0.0326,26,73.53,1911.69,672.94
2024-02-06,West,tablet,Electronics,166,0.0408,6,155.93,935.56,1954.71
2024-02-06,West,tablet,Clothing,180,0.0383,6,69.16,414.94,1426.01
2024-02-06,West,tablet,Home,160,0.0292,4,55.19,220.77,2559.56
2024-02-06,West,tablet,Sports,153,0.0466,7,71.29,499.03,2268.86
2024-02-07,North,desktop,Electronics,589,0.0262,15,112.16,1682.37,1888.29
2024-02-07,North,desktop,Clothing,628,0.0376,23,65.63,1509.46,647.99
2024-02-07,North,desktop,Home,609,0.0338,20,75.11,1502.11,974.89
2024-02-07,North,desktop,Sports,614,0.0329,20,73.68,1473.65,1768.44
2024-02-07,North,mobile,Electronics,964,0.0335,32,117.96,3774.82,1862.05
2024-02-07,North,mobile,Clothing,867,0.0332,28,72.86,2040.09,1298.17
2024-02-07,North,mobile,Home,898,0.0259,23,81.04,1863.94,1329.26
2024-02-07,North,mobile,Sports,867,0.0295,25,59.19,1479.66,1808.7
2024-02-07,North,tablet,Electronics,185,0.0363,6,124.94,749.65,749.62
2024-02-07,North,tablet,Clothing,187,0.0285,5,64.95,324.75,1788.22
2024-02-07,North,tablet,Home,169,0.0372,6,67.38,404.28,1857.62
2024-02-07,North,tablet,Sports,178,0.0352,6,82.88,497.28,1231.4
2024-02-07,South,desktop,Electronics,505,0.0312,15,132.96,1994.33,1679.27
2024-02-07,South,desktop,Clothing,492,0.0433,21,78.08,1639.76,1831.63
2024-02-07,South,desktop,Home,523,0.043,22,90.28,1986.23,1047.54
2024-02-07,South,desktop,Sports,535,0.0355,18,74.93,1348.73,1240.25
2024-02-07,South,mobile,Electronics,715,0.0321,22,146.38,3220.36,1682.87
2024-02-07,South,mobile,Clothing,771,0.0313,24,72.4,1737.68,1963.41
2024-02-07,South,mobile,Home,793,0.0302,23,84.98,1954.59,1469.6
2024-02-07,South,mobile,Sports,754,0.0299,22,91.86,2020.94,1471.56
2024-02-07,South,tablet,Electronics,150,0.0323,4,120.57,482.29,738.28
2024-02-07,South,tablet,Clothing,142,0.048,6,89.23,535.35,730.96
2024-02-07,South,tablet,Home,156,0.0311,4,65.22,260.87,1906.98
2024-02-07,South,tablet,Sports,157,0.0342,5,67.13,335.63,1338.95
2024-02-07,East,desktop,Electronics,477,0.0267,12,152.41,1828.86,1671.42
2024-02-07,East,desktop,Clothing,525,0.0371,19,77.48,1472.17,624.39
2024-02-07,East,desktop,Home,509,0.0338,17,82.35,1399.97,930.73
2024-02-07,East,desktop,Sports,500,0.0415,20,64.53,1290.57,1639.34
2024-02-07,East,mobile,Electronics,726,0.0366,26,117.63,3058.43,1213.97
2024-02-07,East,mobile,Clothing,801,0.0251,20,72.31,1446.17,1055.48
2024-02-07,East,mobile,Home,750,0.028,21,64.44,1353.22,1135.93
2024-02-07,East,mobile,Sports,736,0.0408,30,83.68,2510.46,1779.52
2024-02-07,East,tablet,Electronics,156,0.0324,5,165.93,829.65,941.97
2024-02-07,East,tablet,Clothing,134,0.0314,4,67.52,270.07,1542.01
2024-02-07,East,tablet,Home,155,0.0276,4,85.58,342.31,869.72
2024-02-07,East,tablet,Sports,141,0.0355,5,62.37,311.87,1385.17
2024-02-07,West,desktop,Electronics,534,0.0307,16,155.44,2487.06,2202.79
2024-02-07,West,desktop,Clothing,545,0.0486,26,76.11,1978.96,1183.33
2024-02-07,West,desktop,Home,517,0.0318,16,55.94,895.0,1911.55
2024-02-07,West,desktop,Sports,550,0.0433,23,78.07,1795.66,2026.58
2024-02-07,West,mobile,Electronics,828,0.029,23,153.59,3532.52,1454.89
2024-02-07,West,mobile,Clothing,854,0.0333,28,69.09,1934.43,1484.29
2024-02-07,West,mobile,Home,806,0.0259,20,101.98,2039.67,853.88
2024-02-07,West,mobile,Sports,836,0.031,25,76.88,1922.12,1448.47
2024-02-07,West,tablet,Electronics,160,0.0249,3,111.17,333.51,1772.65
2024-02-07,West,tablet,Clothing,166,0.0332,5,75.24,376.21,2323.67
2024-02-07,West,tablet,Home,153,0.0353,5,73.75,368.75,2308.08
2024-02-07,West,tablet,Sports,163,0.0438,7,87.24,610.65,2298.57
2024-02-08,North,desktop,Electronics,583,0.0357,20,131.92,2638.35,1114.76
2024-02-08,North,desktop,Clothing,603,0.0356,21,72.79,1528.61,1843.48
2024-02-08,North,desktop,Home,626,0.0379,23,87.84,2020.34,1113.72
2024-02-08,North,desktop,Sports,579,0.0372,21,93.33,1959.92,1414.35
2024-02-08,North,mobile,Electronics,835,0.0274,22,124.33,2735.29,1491.96
2024-02-08,North,mobile,Clothing,964,0.0355,34,63.42,2156.41,1806.78
2024-02-08,North,mobile,Home,930,0.0367,34,77.36,2630.25,710.1
2024-02-08,North,mobile,Sports,882,0.0331,29,75.21,2180.96,1811.44
2024-02-08,North,tablet,Electronics,169,0.0282,4,118.29,473.16,1422.16
2024-02-08,North,tablet,Clothing,192,0.044,8,79.51,636.08,1287.8
2024-02-08,North,tablet,Home,172,0.0432,7,78.7,550.92,829.82
2024-02-08,North,tablet,Sports,176,0.0347,6,80.52,483.1,1632.64
2024-02-08,South,desktop,Electronics,517,0.0396,20,138.04,2760.71,1212.8
2024-02-08,South,desktop,Clothing,548,0.0409,22,76.82,1690.06,1740.42
2024-02-08,South,desktop,Home,526,0.0381,20,73.31,1466.15,1148.18
2024-02-08,South,desktop,Sports,502,0.0292,14,100.41,1405.79,571.95
2024-02-08,South,mobile,Electronics,796,0.0253,20,139.69,2793.88,505.08
2024-02-08,South,mobile,Clothing,723,0.0297,21,68.83,1445.47,772.26
2024-02-08,South,mobile,Home,795,0.0272,21,66.31,1392.56,1213.89
2024-02-08,South,mobile,Sports,829,0.0279,23,91.6,2106.9,946.77
2024-02-08,South,tablet,Electronics,149,0.0318,4,148.34,593.35,1588.12
2024-02-08,South,tablet,Clothing,143,0.0482,6,73.29,439.72,1056.07
2024-02-08,South,tablet,Home,143,0.0359,5,66.49,332.44,1439.7
2024-02-08,South,tablet,Sports,150,0.0357,5,65.02,325.09,930.82
2024-02-08,East,desktop,Electronics,545,0.0306,16,123.75,1980.05,516.73
2024-02-08,East,desktop,Clothing,482,0.0388,18,59.27,1066.77,1831.73
2024-02-08,East,desktop,Home,513,0.0312,16,53.38,854.07,765.56
2024-02-08,East,desktop,Sports,509,0.0372,18,80.99,1457.83,1415.77
2024-02-08,East,mobile,Electronics,736,0.0294,21,162.68,3416.19,837.13
2024-02-08,East,mobile,Clothing,717,0.0294,21,82.21,1726.5,1289.96
2024-02-08,East,mobile,Home,745,0.0284,21,74.68,1568.18,1139.67
2024-02-08,East,mobile,Sports,760,0.0256,19,79.25,1505.71,1469.8
2024-02-08,East,tablet,Electronics,143,0.0413,5,117.52,587.6,571.8
2024-02-08,East,tablet,Clothing,148,0.0423,6,68.67,411.99,1446.17
2024-02-08,East,tablet,Home,151,0.0475,7,70.48,493.39,1208.69
2024-02-08,East,tablet,Sports,153,0.032,4,68.69,274.76,508.71
2024-02-08,West,desktop,Electronics,535,0.032,17,145.68,2476.62,2520.14
2024-02-08,West,desktop,Clothing,550,0.0442,24,84.62,2030.76,815.84
2024-02-08,West,desktop,Home,528,0.0304,16,87.88,1406.15,2183.97
2024-02-08,West,desktop,Sports,537,0.0342,18,73.22,1318.03,1314.71
2024-02-08,West,mobile,Electronics,815,0.0284,23,138.81,3192.72,1334.87
2024-02-08,West,mobile,Clothing,866,0.0315,27,69.94,1888.41,1376.18
2024-02-08,West,mobile,Home,856,0.0351,30,82.1,2462.98,880.06
2024-02-08,West,mobile,Sports,866,0.0337,29,76.87,2229.12,2015.6
2024-02-08,West,tablet,Electronics,158,0.0316,4,134.84,539.34,2511.54
2024-02-08,West,tablet,Clothing,155,0.036,5,75.06,375.3,2453.26
2024-02-08,West,tablet,Home,173,0.0328,5,71.88,359.42,1358.62
2024-02-08,West,tablet,Sports,159,0.0354,5,79.71,398.53,2385.37
2024-02-09,North,desktop,Electronics,612,0.0345,21,155.93,3274.61,1802.94
2024-02-09,North,desktop,Clothing,583,0.04,23,85.85,1974.59,1833.64
2024-02-09,North,desktop,Home,652,0.0232,15,75.18,1127.74,1438.79
2024-02-09,North,desktop,Sports,625,0.0438,27,79.81,2154.78,701.65
2024-02-09,North,mobile,Electronics,941,0.0291,27,142.3,3842.23,662.22
2024-02-09,North,mobile,Clothing,900,0.0335,30,91.34,2740.31,1052.93
2024-02-09,North,mobile,Home,822,0.0229,18,81.3,1463.35,1865.33
2024-02-09,North,mobile,Sports,876,0.0258,22,76.02,1672.34,1898.24
2024-02-09,North,tablet,Electronics,177,0.0423,7,105.54,738.81,1270.48
2024-02-09,North,tablet,Clothing,184,0.0432,7,69.28,484.99,619.84
2024-02-09,North,tablet,Home,189,0.0328,6,85.48,512.89,1418.31
2024-02-09,North,tablet,Sports,170,0.033,5,71.89,359.44,968.61
2024-02-09,South,desktop,Electronics,501,0.0381,19,155.48,2954.12,1413.14
2024-02-09,South,desktop,Clothing,494,0.0448,22,72.14,1587.0,845.0
2024-02-09,South,desktop,Home,479,0.0349,16,65.22,1043.52,1413.83
2024-02-09,South,desktop,Sports,485,0.0266,12,84.14,1009.67,538.06
2024-02-09,South,mobile,Electronics,775,0.0285,22,156.43,3441.43,1365.62
2024-02-09,South,mobile,Clothing,793,0.027,21,69.57,1461.0,1662.72
2024-02-09,South,mobile,Home,744,0.0362,26,86.46,2248.09,966.56
2024-02-09,South,mobile,Sports,732,0.028,20,76.63,1532.64,1893.67
2024-02-09,South,tablet,Electronics,142,0.0431,6,121.13,726.79,1335.6
2024-02-09,South,tablet,Clothing,158,0.0287,4,103.92,415.67,1030.86
2024-02-09,South,tablet,Home,159,0.0362,5,63.75,318.74,1486.24
2024-02-09,South,tablet,Sports,143,0.041,5,83.39,416.93,1172.19
2024-02-09,East,desktop,Electronics,544,0.0465,25,109.81,2745.3,1538.92
2024-02-09,East,desktop,Clothing,506,0.031,15,65.2,978.04,820.76
2024-02-09,East,desktop,Home,440,0.0369,16,82.99,1327.77,1490.8
2024-02-09,East,desktop,Sports,507,0.0405,20,74.42,1488.37,1039.17
2024-02-09,East,mobile,Electronics,810,0.0315,25,106.12,2652.88,1299.55
2024-02-09,East,mobile,Clothing,708,0.0312,22,73.64,1620.1,1922.98
2024-02-09,East,mobile,Home,763,0.025,19,88.8,1687.23,1269.03
2024-02-09,East,mobile,Sports,724,0.0307,22,80.56,1772.37,1896.9
2024-02-09,East,tablet,Electronics,147,0.0348,5,151.3,756.51,1190.49
2024-02-09,East,tablet,Clothing,151,0.0455,6,73.82,442.9,523.22
2024-02-09,East,tablet,Home,145,0.043,6,69.12,414.74,1698.16
2024-02-09,East,tablet,Sports,164,0.0362,5,73.58,367.89,1662.97
2024-02-09,West,desktop,Electronics,555,0.036,19,142.36,2704.93,1368.33
2024-02-09,West,desktop,Clothing,565,0.0308,17,57.94,984.97,975.33
2024-02-09,West,desktop,Home,561,0.0382,21,76.46,1605.76,975.73
2024-02-09,West,desktop,Sports,566,0.0356,20,54.0,1080.09,1688.08
2024-02-09,West,mobile,Electronics,798,0.0278,22,132.65,2918.2,1235.44
2024-02-09,West,mobile,Clothing,828,0.0297,24,71.02,1704.43,2247.37
2024-02-09,West,mobile,Home,811,0.0266,21,90.2,1894.22,2414.61
2024-02-09,West,mobile,Sports,831,0.0315,26,76.37,1985.57,2199.38
2024-02-09,West,tablet,Electronics,145,0.0252,3,129.41,388.24,2015.37
2024-02-09,West,tablet,Clothing,172,0.0403,6,79.7,478.2,1356.25
2024-02-09,West,tablet,Home,170,0.0358,6,89.62,537.7,1219.97
2024-02-09,West,tablet,Sports,168,0.0443,7,57.26,400.84,2359.38
2024-02-10,North,desktop,Electronics,746,0.0331,24,163.23,3917.6,1619.12
2024-02-10,North,desktop,Clothing,661,0.0428,28,80.14,2244.05,1098.71
2024-02-10,North,desktop,Home,685,0.0313,21,84.56,1775.75,985.96
2024-02-10,North,desktop,Sports,706,0.0325,22,66.2,1456.48,1849.97
2024-02-10,North,mobile,Electronics,993,0.0208,20,127.37,2547.4,1793.61
2024-02-10,North,mobile,Clothing,1090,0.0253,27,88.19,2381.24,1123.49
2024-02-10,North,mobile,Home,1084,0.0351,38,86.88,3301.33,878.29
2024-02-10,North,mobile,Sports,1010,0.0266,26,86.48,2248.37,1300.93
2024-02-10,North,tablet,Electronics,188,0.0307,5,134.47,672.33,1765.0
2024-02-10,North,tablet,Clothing,208,0.0387,8,76.3,610.42,546.18
2024-02-10,North,tablet,Home,213,0.0369,7,88.43,618.99,1506.96
2024-02-10,North,tablet,Sports,211,0.0412,8,91.18,729.42,730.19
2024-02-10,South,desktop,Electronics,550,0.0331,18,124.09,2233.63,1752.87
2024-02-10,South,desktop,Clothing,562,0.0468,26,59.35,1543.11,1633.01
2024-02-10,South,desktop,Home,614,0.0315,19,82.2,1561.72,537.21
2024-02-10,South,desktop,Sports,565,0.0398,22,87.65,1928.33,565.96
2024-02-10,South,mobile,Electronics,905,0.0377,34,121.42,4128.37,1144.13
2024-02-10,South,mobile,Clothing,855,0.0393,33,69.73,2301.12,1872.76
2024-02-10,South,mobile,Home,852,0.031,26,76.35,1985.21,900.59
2024-02-10,South,mobile,Sports,855,0.026,22,77.5,1704.9,1441.6
2024-02-10,South,tablet,Electronics,164,0.0403,6,136.47,818.84,1193.74
2024-02-10,South,tablet,Clothing,167,0.0381,6,75.88,455.27,1138.8
2024-02-10,South,tablet,Home,164,0.0242,3,71.29,213.86,1041.65
2024-02-10,South,tablet,Sports,181,0.0378,6,78.03,468.16,1852.61
2024-02-10,East,desktop,Electronics,562,0.0347,19,130.26,2474.91,1843.7
2024-02-10,East,desktop,Clothing,557,0.0433,24,59.56,1429.37,1157.5
2024-02-10,East,desktop,Home,592,0.0297,17,81.23,1380.97,1899.02
2024-02-10,East,desktop,Sports,556,0.0357,19,66.46,1262.79,670.64
2024-02-10,East,mobile,Electronics,814,0.0329,26,107.32,2790.35,1725.12
2024-02-10,East,mobile,Clothing,893,0.0293,26,55.5,1442.89,1560.68
2024-02-10,East,mobile,Home,872,0.0369,32,78.93,2525.69,563.5
2024-02-10,East,mobile,Sports,812,0.0283,23,60.8,1398.38,796.51
2024-02-10,East,tablet,Electronics,173,0.0332,5,138.18,690.91,662.24
2024-02-10,East,tablet,Clothing,172,0.0412,7,88.53,619.71,1182.44
2024-02-10,East,tablet,Home,169,0.0421,7,93.42,653.93,847.85
2024-02-10,East,tablet,Sports,168,0.0312,5,80.14,400.72,1348.73
2024-02-10,West,desktop,Electronics,617,0.0336,20,153.91,3078.28,1427.16
2024-02-10,West,desktop,Clothing,602,0.0367,22,84.06,1849.36,2505.63
2024-02-10,West,desktop,Home,693,0.0363,25,72.72,1817.88,1415.88
2024-02-10,West,desktop,Sports,640,0.0357,22,77.3,1700.5,1800.07
2024-02-10,West,mobile,Electronics,984,0.0269,26,158.92,4131.81,1125.98
2024-02-10,West,mobile,Clothing,977,0.0362,35,68.63,2401.89,1494.5
2024-02-10,West,mobile,Home,1020,0.0288,29,91.67,2658.33,1094.21
2024-02-10,West,mobile,Sports,908,0.0322,29,89.25,2588.17,1992.83
2024-02-10,West,tablet,Electronics,184,0.0349,6,136.83,820.98,671.38
2024-02-10,West,tablet,Clothing,180,0.0456,8,80.04,640.28,1145.07
2024-02-10,West,tablet,Home,196,0.0375,7,55.58,389.03,937.18
2024-02-10,West,tablet,Sports,188,0.0409,7,72.28,505.99,1800.99
2024-02-11,North,desktop,Electronics,659,0.0224,14,137.68,1927.5,679.45
2024-02-11,North,desktop,Clothing,683,0.0375,25,66.28,1656.93,958.07
2024-02-11,North,desktop,Home,745,0.0359,26,91.08,2368.1,1556.13
2024-02-11,North,desktop,Sports,667,0.0414,27,76.15,2056.17,1047.57
2024-02-11,North,mobile,Electronics,964,0.0297,28,130.69,3659.26,789.2
2024-02-11,North,mobile,Clothing,1030,0.0239,24,110.44,2650.58,1895.64
2024-02-11,North,mobile,Home,1101,0.0315,34,56.74,1929.28,835.85
2024-02-11,North,mobile,Sports,1026,0.0285,29,74.5,2160.48,1792.66
2024-02-11,North,tablet,Electronics,197,0.0346,6,128.97,773.8,1978.94
2024-02-11,North,tablet,Clothing,192,0.0418,8,72.17,577.36,1804.01
2024-02-11,North,tablet,Home,199,0.0276,5,86.52,432.58,1508.13
2024-02-11,North,tablet,Sports,179,0.0298,5,81.68,408.42,1786.38
2024-02-11,South,desktop,Electronics,522,0.0305,15,145.32,2179.83,1414.8
2024-02-11,South,desktop,Clothing,592,0.0405,23,86.63,1992.54,1083.68
2024-02-11,South,desktop,Home,579,0.0333,19,63.45,1205.62,1015.15
2024-02-11,South,desktop,Sports,568,0.0386,21,74.72,1569.08,940.51
2024-02-11,South,mobile,Electronics,853,0.0384,32,170.86,5467.45,580.01
2024-02-11,South,mobile,Clothing,850,0.0343,29,82.44,2390.68,1011.37
2024-02-11,South,mobile,Home,867,0.0244,21,62.7,1316.8,563.07
2024-02-11,South,mobile,Sports,872,0.0358,31,68.0,2108.15,1441.55
